 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  6.2461e-06  1.3943e-05  1.6901e-05  2.2479e-05  2.9666e-05  3.8056e-05  4.2238e-05  4.5912e-05  4.9154e-05  5.0170e-05  5.2183e-05  5.1894e-05  5.1307e-05  4.8345e-05  4.7093e-05  4.3215e-05  3.9552e-05  3.4866e-05  3.1195e-05  2.8152e-05  2.3858e-05  2.0422e-05  1.6756e-05  1.3678e-05  1.0913e-05  8.5645e-06  6.6143e-06  5.0472e-06  3.7418e-06  2.7697e-06  2.0257e-06  1.4577e-06  1.0338e-06  7.3905e-07  5.3283e-07  3.7173e-07  2.6732e-07  1.9270e-07  1.4407e-07  1.1209e-07
    32  3.3067e-06  9.6087e-06  1.4394e-05  1.6378e-05  1.8997e-05  2.5385e-05  2.9130e-05  3.1066e-05  3.2844e-05  3.3656e-05  3.4249e-05  3.4655e-05  3.4500e-05  3.3317e-05  3.0922e-05  2.9385e-05  2.7357e-05  2.4708e-05  2.1704e-05  1.9179e-05  1.6770e-05  1.4265e-05  1.2023e-05  9.9195e-06  7.9916e-06  6.4328e-06  4.9639e-06  3.7993e-06  2.8489e-06  2.1516e-06  1.6130e-06  1.1711e-06  8.4916e-07  6.0715e-07  4.3715e-07  3.1917e-07  2.2854e-07  1.6580e-07  1.2259e-07  9.5177e-08
    33  1.2124e-06  4.0965e-06  8.9256e-06  1.2473e-05  1.4174e-05  1.6824e-05  1.9662e-05  2.0530e-05  2.2636e-05  2.3439e-05  2.3864e-05  2.3633e-05  2.2987e-05  2.2778e-05  2.2019e-05  2.0161e-05  1.8240e-05  1.6867e-05  1.5291e-05  1.3501e-05  1.1793e-05  1.0107e-05  8.5090e-06  7.0351e-06  5.7021e-06  4.5335e-06  3.6710e-06  2.8735e-06  2.2322e-06  1.6744e-06  1.2606e-06  9.3767e-07  6.8779e-07  5.0347e-07  3.6204e-07  2.6270e-07  1.9353e-07  1.4121e-07  1.0456e-07  8.2439e-08
    34  1.3845e-06  3.5310e-06  5.2847e-06  8.2462e-06  9.3618e-06  1.0731e-05  1.2203e-05  1.4520e-05  1.5288e-05  1.5710e-05  1.6229e-05  1.6408e-05  1.5934e-05  1.5495e-05  1.4972e-05  1.4158e-05  1.2573e-05  1.1605e-05  1.0427e-05  9.4241e-06  8.0931e-06  7.2309e-06  6.0437e-06  5.1223e-06  4.2138e-06  3.4282e-06  2.7118e-06  2.1379e-06  1.6498e-06  1.2921e-06  9.8286e-07  7.4278e-07  5.5004e-07  4.0484e-07  2.9880e-07  2.1717e-07  1.5852e-07  1.1772e-07  8.9566e-08  7.0288e-08
    35  1.1952e-06  2.7053e-06  3.8235e-06  4.8455e-06  6.6015e-06  7.9015e-06  8.7493e-06  9.3644e-06  1.0509e-05  1.0942e-05  1.1160e-05  1.1333e-05  1.1025e-05  1.0407e-05  1.0022e-05  9.4035e-06  8.9012e-06  8.1255e-06  7.5375e-06  6.7480e-06  5.8683e-06  4.9890e-06  4.2902e-06  3.6669e-06  3.0205e-06  2.4252e-06  1.9827e-06  1.5680e-06  1.2529e-06  9.6202e-07  7.4119e-07  5.6558e-07  4.3631e-07  3.2387e-07  2.3827e-07  1.7417e-07  1.2755e-07  9.5025e-08  7.2689e-08  5.8331e-08
    36  2.2697e-07  1.6360e-06  2.6353e-06  3.5545e-06  4.3885e-06  5.2937e-06  6.1704e-06  6.5138e-06  6.5431e-06  7.5323e-06  7.7873e-06  7.6921e-06  7.6099e-06  7.4302e-06  6.9888e-06  6.5220e-06  6.0759e-06  5.7127e-06  5.3117e-06  4.6863e-06  4.1440e-06  3.5791e-06  3.0845e-06  2.5881e-06  2.1751e-06  1.8011e-06  1.4620e-06  1.1664e-06  9.1908e-07  7.2686e-07  5.6473e-07  4.3684e-07  3.2362e-07  2.4516e-07  1.8685e-07  1.3996e-07  1.0395e-07  7.7589e-08  5.9366e-08  4.7742e-08
    37  1.9901e-07  1.0462e-06  1.8797e-06  2.3843e-06  3.1034e-06  3.8045e-06  4.2214e-06  4.3584e-06  4.7391e-06  4.9464e-06  5.2544e-06  5.1864e-06  5.1595e-06  5.0818e-06  4.8714e-06  4.5401e-06  4.1851e-06  3.9027e-06  3.6309e-06  3.2631e-06  2.8739e-06  2.4925e-06  2.1486e-06  1.8231e-06  1.5495e-06  1.2859e-06  1.0509e-06  8.4713e-07  6.6573e-07  5.2341e-07  4.1723e-07  3.2075e-07  2.4546e-07  1.8579e-07  1.4145e-07  1.0604e-07  8.0818e-08  6.1791e-08  4.7321e-08  3.7836e-08
    38  9.0339e-08  4.9328e-07  1.1967e-06  1.4351e-06  2.0905e-06  2.4791e-06  2.7861e-06  3.0365e-06  3.2588e-06  3.2911e-06  3.3856e-06  3.5402e-06  3.4588e-06  3.5867e-06  3.3670e-06  2.9984e-06  2.8092e-06  2.6411e-06  2.4376e-06  2.2352e-06  1.9307e-06  1.7521e-06  1.4612e-06  1.2669e-06  1.0642e-06  9.0683e-07  7.5159e-07  6.0018e-07  4.7741e-07  3.7628e-07  2.9589e-07  2.3387e-07  1.8134e-07  1.3861e-07  1.0437e-07  8.0040e-08  6.0235e-08  4.6751e-08  3.6127e-08  2.9232e-08
    39  3.0306e-07  4.8879e-07  6.9879e-07  1.1283e-06  1.3532e-06  1.6025e-06  1.7168e-06  1.9644e-06  2.0817e-06  2.1746e-06  2.2724e-06  2.3062e-06  2.3034e-06  2.2681e-06  2.1267e-06  2.0106e-06  1.8883e-06  1.7628e-06  1.5865e-06  1.4312e-06  1.2921e-06  1.1311e-06  1.0018e-06  8.5368e-07  7.2462e-07  5.8915e-07  5.0157e-07  4.1927e-07  3.3213e-07  2.6404e-07  2.0890e-07  1.6165e-07  1.2701e-07  9.8323e-08  7.5903e-08  5.7481e-08  4.4114e-08  3.3597e-08  2.6122e-08  2.1348e-08
    40  5.4950e-08  2.6350e-07  4.8239e-07  7.0957e-07  8.5687e-07  8.7266e-07  1.0303e-06  1.1696e-06  1.2989e-06  1.3617e-06  1.4104e-06  1.3686e-06  1.3851e-06  1.3778e-06  1.3647e-06  1.3141e-06  1.1913e-06  1.0812e-06  9.9503e-07  9.1836e-07  8.0202e-07  6.9472e-07  6.2407e-07  5.3079e-07  4.5697e-07  3.7117e-07  3.0981e-07  2.6147e-07  2.1132e-07  1.6834e-07  1.3566e-07  1.0768e-07  8.3999e-08  6.4715e-08  4.9391e-08  3.8334e-08  2.9114e-08  2.2207e-08  1.7573e-08  1.4250e-08
