 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  1.9506e-04  1.9313e-04  1.8911e-04  1.8406e-04  1.7814e-04  1.7036e-04  1.6005e-04  1.5140e-04  1.3986e-04  1.2859e-04  1.1702e-04  1.0586e-04  9.4130e-05  8.3039e-05  7.2218e-05  6.1933e-05  5.2415e-05  4.3987e-05  3.6566e-05  2.9753e-05  2.3950e-05  1.9103e-05  1.4944e-05  1.1600e-05  8.8058e-06  6.6384e-06  4.9141e-06  3.5817e-06  2.5972e-06  1.8782e-06  1.3486e-06  9.5933e-07  6.7959e-07  4.8306e-07  3.3792e-07  2.3578e-07  1.6215e-07  1.0864e-07  6.7588e-08  3.3221e-08
    32  1.3460e-04  1.3372e-04  1.3170e-04  1.2799e-04  1.2333e-04  1.1791e-04  1.1166e-04  1.0548e-04  9.7361e-05  9.0352e-05  8.2614e-05  7.4175e-05  6.5868e-05  5.8428e-05  5.1190e-05  4.4298e-05  3.7567e-05  3.1643e-05  2.6344e-05  2.1698e-05  1.7573e-05  1.4131e-05  1.1110e-05  8.7587e-06  6.7141e-06  5.1360e-06  3.8446e-06  2.8432e-06  2.0985e-06  1.5440e-06  1.1123e-06  7.9353e-07  5.6737e-07  4.0474e-07  2.8780e-07  2.0105e-07  1.3902e-07  9.4047e-08  5.9236e-08  2.9136e-08
    33  9.4074e-05  9.2761e-05  9.0940e-05  8.8557e-05  8.5369e-05  8.2153e-05  7.7898e-05  7.3669e-05  6.8198e-05  6.3017e-05  5.7589e-05  5.1993e-05  4.6660e-05  4.1521e-05  3.6312e-05  3.1540e-05  2.6766e-05  2.2586e-05  1.9051e-05  1.5783e-05  1.2892e-05  1.0359e-05  8.3259e-06  6.5707e-06  5.1152e-06  3.9277e-06  2.9724e-06  2.2237e-06  1.6695e-06  1.2425e-06  9.0161e-07  6.5215e-07  4.7038e-07  3.3784e-07  2.3859e-07  1.7011e-07  1.1806e-07  8.0070e-08  5.0660e-08  2.5131e-08
    34  6.5136e-05  6.4361e-05  6.3273e-05  6.1182e-05  5.9305e-05  5.6691e-05  5.3688e-05  5.0666e-05  4.7478e-05  4.3799e-05  4.0144e-05  3.6419e-05  3.2715e-05  2.9141e-05  2.5517e-05  2.2258e-05  1.9215e-05  1.6269e-05  1.3760e-05  1.1469e-05  9.3946e-06  7.6527e-06  6.1752e-06  4.8636e-06  3.8511e-06  2.9844e-06  2.2709e-06  1.7191e-06  1.3066e-06  9.7584e-07  7.2051e-07  5.2479e-07  3.7993e-07  2.7586e-07  1.9779e-07  1.4184e-07  9.9584e-08  6.7380e-08  4.3219e-08  2.1287e-08
    35  4.5134e-05  4.4373e-05  4.3418e-05  4.2124e-05  4.0756e-05  3.9135e-05  3.7046e-05  3.5157e-05  3.2866e-05  3.0479e-05  2.7905e-05  2.5646e-05  2.2912e-05  2.0402e-05  1.8039e-05  1.5752e-05  1.3574e-05  1.1685e-05  9.8963e-06  8.2259e-06  6.8295e-06  5.5433e-06  4.4888e-06  3.6006e-06  2.8433e-06  2.2246e-06  1.7240e-06  1.3227e-06  1.0113e-06  7.5594e-07  5.6338e-07  4.1627e-07  3.0493e-07  2.2269e-07  1.6164e-07  1.1575e-07  8.1603e-08  5.5892e-08  3.5598e-08  1.7609e-08
    36  3.0632e-05  3.0527e-05  2.9744e-05  2.9013e-05  2.8084e-05  2.7001e-05  2.5724e-05  2.4269e-05  2.2744e-05  2.0999e-05  1.9404e-05  1.7815e-05  1.5979e-05  1.4339e-05  1.2638e-05  1.1042e-05  9.5410e-06  8.1869e-06  6.9932e-06  5.8702e-06  4.8650e-06  4.0087e-06  3.2500e-06  2.6198e-06  2.0887e-06  1.6466e-06  1.2888e-06  1.0043e-06  7.6727e-07  5.8113e-07  4.3658e-07  3.2296e-07  2.3885e-07  1.7603e-07  1.2857e-07  9.3148e-08  6.6284e-08  4.5393e-08  2.8854e-08  1.4372e-08
    37  2.0757e-05  2.0710e-05  2.0273e-05  1.9864e-05  1.9247e-05  1.8423e-05  1.7584e-05  1.6555e-05  1.5474e-05  1.4372e-05  1.3283e-05  1.2114e-05  1.1110e-05  9.8772e-06  8.8172e-06  7.6825e-06  6.6730e-06  5.7284e-06  4.8819e-06  4.1177e-06  3.4304e-06  2.8673e-06  2.3310e-06  1.8910e-06  1.5138e-06  1.2036e-06  9.4764e-07  7.3958e-07  5.7016e-07  4.3631e-07  3.2793e-07  2.4550e-07  1.8425e-07  1.3537e-07  1.0010e-07  7.2246e-08  5.1878e-08  3.5818e-08  2.3146e-08  1.1471e-08
    38  1.3743e-05  1.3712e-05  1.3396e-05  1.3197e-05  1.2732e-05  1.2178e-05  1.1702e-05  1.1043e-05  1.0388e-05  9.6130e-06  8.9213e-06  8.1028e-06  7.3912e-06  6.6152e-06  5.9023e-06  5.1769e-06  4.5511e-06  3.9125e-06  3.3315e-06  2.8273e-06  2.3534e-06  1.9433e-06  1.6166e-06  1.3177e-06  1.0627e-06  8.4521e-07  6.7244e-07  5.2468e-07  4.0756e-07  3.1327e-07  2.3912e-07  1.8154e-07  1.3476e-07  1.0108e-07  7.4203e-08  5.4735e-08  3.8970e-08  2.6858e-08  1.7408e-08  8.7133e-09
    39  8.5853e-06  8.5043e-06  8.3693e-06  8.1685e-06  7.9858e-06  7.6047e-06  7.2890e-06  6.9045e-06  6.5165e-06  6.0387e-06  5.5827e-06  5.1106e-06  4.6407e-06  4.1610e-06  3.7335e-06  3.2992e-06  2.8539e-06  2.4785e-06  2.1250e-06  1.8043e-06  1.5159e-06  1.2630e-06  1.0443e-06  8.5517e-07  6.9418e-07  5.5566e-07  4.4446e-07  3.4870e-07  2.7152e-07  2.1037e-07  1.6100e-07  1.2235e-07  9.2362e-08  6.9039e-08  5.1070e-08  3.7508e-08  2.6912e-08  1.8710e-08  1.2151e-08  6.0397e-09
    40  4.1817e-06  4.1851e-06  4.1099e-06  3.9915e-06  3.8884e-06  3.7457e-06  3.5896e-06  3.3969e-06  3.1550e-06  2.9367e-06  2.7312e-06  2.5323e-06  2.2814e-06  2.0460e-06  1.8309e-06  1.6205e-06  1.4292e-06  1.2327e-06  1.0512e-06  8.9590e-07  7.5975e-07  6.3701e-07  5.2175e-07  4.3010e-07  3.4684e-07  2.8156e-07  2.2439e-07  1.7901e-07  1.3962e-07  1.0810e-07  8.2782e-08  6.3377e-08  4.8058e-08  3.5958e-08  2.6922e-08  1.9717e-08  1.4183e-08  9.9181e-09  6.4171e-09  3.1260e-09
