 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  1.5011e-01  1.4971e-01  1.5070e-01  1.4933e-01  1.4823e-01  1.4915e-01  1.5106e-01  1.5023e-01  1.5195e-01  1.5093e-01  1.5120e-01  1.5020e-01  1.4999e-01  1.4925e-01  1.4976e-01  1.4970e-01  1.5119e-01  1.5065e-01  1.5092e-01  1.5262e-01  1.5267e-01  1.5314e-01  1.5287e-01  1.5113e-01  1.5132e-01  1.5163e-01  1.5136e-01  1.5274e-01  1.5283e-01  1.5190e-01  1.5143e-01  1.5174e-01  1.5154e-01  1.4997e-01  1.5048e-01  1.4954e-01  1.4943e-01  1.5036e-01  1.5400e-01  1.6514e-01
    32  1.4933e-01  1.5044e-01  1.4982e-01  1.4898e-01  1.4918e-01  1.4969e-01  1.5027e-01  1.4895e-01  1.5050e-01  1.5000e-01  1.4922e-01  1.4955e-01  1.5045e-01  1.5124e-01  1.4966e-01  1.4893e-01  1.5029e-01  1.5119e-01  1.5132e-01  1.5115e-01  1.5236e-01  1.5194e-01  1.5261e-01  1.5200e-01  1.5214e-01  1.5172e-01  1.5099e-01  1.5173e-01  1.5109e-01  1.5013e-01  1.5120e-01  1.5135e-01  1.5160e-01  1.5041e-01  1.5046e-01  1.5196e-01  1.5127e-01  1.5118e-01  1.5280e-01  1.6358e-01
    33  1.4728e-01  1.4875e-01  1.5000e-01  1.4900e-01  1.4982e-01  1.4802e-01  1.4956e-01  1.4881e-01  1.4980e-01  1.4984e-01  1.5046e-01  1.4997e-01  1.4924e-01  1.4959e-01  1.4944e-01  1.4915e-01  1.5066e-01  1.5266e-01  1.5109e-01  1.5111e-01  1.5055e-01  1.5202e-01  1.5148e-01  1.5117e-01  1.5009e-01  1.5024e-01  1.5014e-01  1.5133e-01  1.5054e-01  1.4964e-01  1.5066e-01  1.5113e-01  1.5111e-01  1.5097e-01  1.5244e-01  1.5146e-01  1.5286e-01  1.5293e-01  1.5408e-01  1.6394e-01
    34  1.4733e-01  1.4828e-01  1.4783e-01  1.4981e-01  1.4949e-01  1.4914e-01  1.5071e-01  1.5119e-01  1.4954e-01  1.5005e-01  1.5078e-01  1.5099e-01  1.4936e-01  1.4946e-01  1.4977e-01  1.4963e-01  1.4971e-01  1.5135e-01  1.5016e-01  1.4951e-01  1.5001e-01  1.5057e-01  1.5085e-01  1.5237e-01  1.5053e-01  1.5053e-01  1.5101e-01  1.5096e-01  1.4954e-01  1.4979e-01  1.4983e-01  1.5216e-01  1.5313e-01  1.5204e-01  1.5329e-01  1.5089e-01  1.5105e-01  1.5293e-01  1.5426e-01  1.6706e-01
    35  1.4652e-01  1.4821e-01  1.4914e-01  1.5027e-01  1.5117e-01  1.4913e-01  1.5046e-01  1.4967e-01  1.5041e-01  1.5105e-01  1.5122e-01  1.4980e-01  1.5089e-01  1.5052e-01  1.4847e-01  1.4897e-01  1.5034e-01  1.5008e-01  1.4974e-01  1.5053e-01  1.5024e-01  1.5088e-01  1.5165e-01  1.5136e-01  1.5125e-01  1.5135e-01  1.5083e-01  1.5036e-01  1.4941e-01  1.5076e-01  1.5136e-01  1.5211e-01  1.5314e-01  1.5288e-01  1.5246e-01  1.5159e-01  1.5147e-01  1.5230e-01  1.5555e-01  1.6922e-01
    36  1.4816e-01  1.4818e-01  1.4972e-01  1.4929e-01  1.5102e-01  1.4991e-01  1.5027e-01  1.5052e-01  1.4993e-01  1.5119e-01  1.5146e-01  1.4958e-01  1.5083e-01  1.4883e-01  1.4873e-01  1.4977e-01  1.5176e-01  1.5196e-01  1.5029e-01  1.4995e-01  1.5131e-01  1.5047e-01  1.5106e-01  1.5164e-01  1.5217e-01  1.5181e-01  1.5169e-01  1.5000e-01  1.5003e-01  1.5089e-01  1.5192e-01  1.5330e-01  1.5257e-01  1.5280e-01  1.5266e-01  1.5286e-01  1.5173e-01  1.5358e-01  1.5673e-01  1.6914e-01
    37  1.4922e-01  1.4900e-01  1.5018e-01  1.4982e-01  1.4942e-01  1.5078e-01  1.5028e-01  1.5097e-01  1.5116e-01  1.5077e-01  1.5157e-01  1.5157e-01  1.4995e-01  1.5082e-01  1.4776e-01  1.4948e-01  1.5081e-01  1.5076e-01  1.5077e-01  1.5120e-01  1.5145e-01  1.5031e-01  1.5224e-01  1.5040e-01  1.5109e-01  1.5130e-01  1.5281e-01  1.5066e-01  1.4931e-01  1.4936e-01  1.5182e-01  1.5277e-01  1.5172e-01  1.5451e-01  1.5276e-01  1.5288e-01  1.5304e-01  1.5457e-01  1.5663e-01  1.6971e-01
    38  1.5073e-01  1.5002e-01  1.5157e-01  1.5090e-01  1.5060e-01  1.5135e-01  1.5099e-01  1.5133e-01  1.5086e-01  1.5145e-01  1.5105e-01  1.5293e-01  1.5219e-01  1.5256e-01  1.5100e-01  1.5111e-01  1.5072e-01  1.5111e-01  1.5165e-01  1.5188e-01  1.5248e-01  1.5467e-01  1.5219e-01  1.5103e-01  1.5194e-01  1.5281e-01  1.5183e-01  1.5214e-01  1.5119e-01  1.5145e-01  1.5214e-01  1.5173e-01  1.5446e-01  1.5315e-01  1.5385e-01  1.5179e-01  1.5393e-01  1.5624e-01  1.5958e-01  1.7455e-01
    39  1.5394e-01  1.5280e-01  1.5365e-01  1.5340e-01  1.5081e-01  1.5360e-01  1.5266e-01  1.5297e-01  1.5204e-01  1.5345e-01  1.5364e-01  1.5328e-01  1.5368e-01  1.5483e-01  1.5381e-01  1.5210e-01  1.5357e-01  1.5403e-01  1.5343e-01  1.5296e-01  1.5430e-01  1.5473e-01  1.5449e-01  1.5307e-01  1.5412e-01  1.5445e-01  1.5370e-01  1.5532e-01  1.5517e-01  1.5404e-01  1.5494e-01  1.5623e-01  1.5583e-01  1.5604e-01  1.5723e-01  1.5665e-01  1.5774e-01  1.5933e-01  1.6474e-01  1.8619e-01
    40  1.6281e-01  1.6189e-01  1.6368e-01  1.6313e-01  1.6152e-01  1.6196e-01  1.6074e-01  1.6215e-01  1.6359e-01  1.6468e-01  1.6266e-01  1.6023e-01  1.6245e-01  1.6547e-01  1.6574e-01  1.6502e-01  1.6339e-01  1.6394e-01  1.6552e-01  1.6477e-01  1.6451e-01  1.6413e-01  1.6649e-01  1.6621e-01  1.6784e-01  1.6550e-01  1.6654e-01  1.6617e-01  1.6657e-01  1.6679e-01  1.6875e-01  1.6956e-01  1.7040e-01  1.7095e-01  1.6912e-01  1.7075e-01  1.7262e-01  1.7574e-01  1.8615e-01  2.2906e-01
