 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  4.7933e+01  5.5325e+01  5.9349e+01  6.3581e+01  6.5608e+01  6.7305e+01  6.8968e+01  7.0009e+01  7.0433e+01  7.0687e+01  7.1099e+01  7.1063e+01  6.9738e+01  6.8516e+01  6.7537e+01  6.6658e+01  6.5291e+01  6.3942e+01  6.1796e+01  6.0207e+01  5.9282e+01  5.7262e+01  5.5224e+01  5.3457e+01  5.1669e+01  5.0858e+01  4.9159e+01  4.8145e+01  4.7300e+01  4.5785e+01  4.5852e+01  4.5293e+01  4.4157e+01  4.3283e+01  4.2835e+01  4.2065e+01  4.1096e+01  4.0235e+01  3.8105e+01  3.6094e+01
    32  4.7064e+01  5.3772e+01  5.8054e+01  6.2261e+01  6.4319e+01  6.6122e+01  6.7072e+01  6.7542e+01  6.7936e+01  6.9363e+01  6.9504e+01  7.0053e+01  6.8891e+01  6.7769e+01  6.6302e+01  6.6022e+01  6.4474e+01  6.3271e+01  6.1434e+01  6.0538e+01  5.8236e+01  5.6510e+01  5.5311e+01  5.3224e+01  5.1978e+01  5.1162e+01  4.9570e+01  4.7677e+01  4.6940e+01  4.6294e+01  4.4992e+01  4.5299e+01  4.4796e+01  4.4006e+01  4.2947e+01  4.2388e+01  4.1620e+01  4.0425e+01  3.8456e+01  3.6685e+01
    33  4.6184e+01  5.2693e+01  5.6766e+01  5.9959e+01  6.3429e+01  6.4594e+01  6.5473e+01  6.6753e+01  6.6993e+01  6.7653e+01  6.7599e+01  6.8380e+01  6.7759e+01  6.6888e+01  6.5473e+01  6.4918e+01  6.4425e+01  6.2307e+01  6.1701e+01  5.9802e+01  5.8458e+01  5.6368e+01  5.5253e+01  5.3632e+01  5.2348e+01  5.1293e+01  5.0127e+01  4.8675e+01  4.7079e+01  4.6316e+01  4.5984e+01  4.4896e+01  4.4667e+01  4.4800e+01  4.3496e+01  4.2414e+01  4.1913e+01  4.0788e+01  3.9039e+01  3.6608e+01
    34  4.5451e+01  5.1327e+01  5.5270e+01  5.8910e+01  6.1979e+01  6.3187e+01  6.4278e+01  6.5049e+01  6.6357e+01  6.6354e+01  6.6559e+01  6.7387e+01  6.6564e+01  6.6376e+01  6.4389e+01  6.4156e+01  6.3046e+01  6.2366e+01  6.0426e+01  5.9410e+01  5.8512e+01  5.6946e+01  5.5239e+01  5.3984e+01  5.2046e+01  5.0688e+01  5.0080e+01  4.8997e+01  4.7706e+01  4.6704e+01  4.5839e+01  4.4913e+01  4.3792e+01  4.3911e+01  4.3773e+01  4.2502e+01  4.1433e+01  4.0448e+01  3.8426e+01  3.6600e+01
    35  4.3958e+01  5.0256e+01  5.4136e+01  5.7673e+01  6.0103e+01  6.1630e+01  6.4121e+01  6.4960e+01  6.4924e+01  6.4672e+01  6.5323e+01  6.5541e+01  6.5918e+01  6.5401e+01  6.3626e+01  6.3434e+01  6.1878e+01  6.0934e+01  6.0391e+01  5.9336e+01  5.7967e+01  5.6803e+01  5.4919e+01  5.3184e+01  5.1222e+01  5.0971e+01  5.0044e+01  4.8593e+01  4.7723e+01  4.6740e+01  4.5845e+01  4.4806e+01  4.4057e+01  4.3399e+01  4.2547e+01  4.1990e+01  4.1495e+01  4.0121e+01  3.8456e+01  3.6083e+01
    36  4.3023e+01  4.9234e+01  5.3328e+01  5.6419e+01  5.8848e+01  5.9811e+01  6.2474e+01  6.3404e+01  6.3446e+01  6.2695e+01  6.4037e+01  6.4067e+01  6.4487e+01  6.4165e+01  6.3134e+01  6.2036e+01  6.1452e+01  6.0402e+01  5.9368e+01  5.8239e+01  5.7422e+01  5.5921e+01  5.4225e+01  5.3251e+01  5.1164e+01  5.0399e+01  4.9613e+01  4.8623e+01  4.8113e+01  4.6492e+01  4.5732e+01  4.4835e+01  4.4127e+01  4.3640e+01  4.2304e+01  4.1394e+01  4.0579e+01  3.9991e+01  3.7830e+01  3.5237e+01
    37  4.2370e+01  4.7760e+01  5.1703e+01  5.5123e+01  5.7266e+01  5.8124e+01  6.0561e+01  6.2118e+01  6.1717e+01  6.2125e+01  6.2838e+01  6.2227e+01  6.2930e+01  6.2388e+01  6.2030e+01  6.0867e+01  6.0096e+01  5.9121e+01  5.8136e+01  5.6960e+01  5.6368e+01  5.5205e+01  5.3438e+01  5.2379e+01  5.0503e+01  4.9317e+01  4.8612e+01  4.7618e+01  4.6985e+01  4.6328e+01  4.5193e+01  4.3975e+01  4.3140e+01  4.2786e+01  4.1372e+01  4.0558e+01  3.9835e+01  3.8546e+01  3.6713e+01  3.4049e+01
    38  4.1302e+01  4.6653e+01  5.0148e+01  5.3732e+01  5.5623e+01  5.6265e+01  5.8625e+01  5.9955e+01  6.0283e+01  6.0364e+01  6.0690e+01  6.0562e+01  6.1221e+01  6.0340e+01  6.0199e+01  5.9364e+01  5.8253e+01  5.7784e+01  5.7134e+01  5.5546e+01  5.4744e+01  5.4493e+01  5.2276e+01  5.1380e+01  5.0511e+01  4.8076e+01  4.7512e+01  4.6405e+01  4.5479e+01  4.5052e+01  4.4222e+01  4.3269e+01  4.2544e+01  4.1604e+01  4.1176e+01  3.9384e+01  3.8761e+01  3.7247e+01  3.5812e+01  3.2824e+01
    39  3.9298e+01  4.4378e+01  4.7930e+01  5.1157e+01  5.3143e+01  5.4033e+01  5.5413e+01  5.6666e+01  5.7508e+01  5.7301e+01  5.8626e+01  5.8131e+01  5.7800e+01  5.7064e+01  5.6833e+01  5.6765e+01  5.6113e+01  5.5008e+01  5.4263e+01  5.3524e+01  5.2054e+01  5.1738e+01  5.0446e+01  4.8998e+01  4.7709e+01  4.7120e+01  4.5618e+01  4.4610e+01  4.4087e+01  4.3327e+01  4.2681e+01  4.1962e+01  4.1248e+01  4.0151e+01  3.8688e+01  3.8070e+01  3.7185e+01  3.5847e+01  3.3800e+01  3.1049e+01
    40  3.7130e+01  4.2197e+01  4.4815e+01  4.7559e+01  4.8544e+01  4.9990e+01  5.1319e+01  5.2035e+01  5.3148e+01  5.3144e+01  5.3831e+01  5.4248e+01  5.2514e+01  5.2810e+01  5.2308e+01  5.2657e+01  5.1753e+01  5.0547e+01  4.9649e+01  4.8986e+01  4.8166e+01  4.7726e+01  4.6230e+01  4.5893e+01  4.4266e+01  4.3864e+01  4.2349e+01  4.1263e+01  4.0436e+01  4.0351e+01  3.9908e+01  3.8618e+01  3.7606e+01  3.6922e+01  3.6408e+01  3.4794e+01  3.4435e+01  3.2752e+01  3.1021e+01  2.8515e+01
