 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  1.0788e-03  1.0719e-03  1.0542e-03  1.0155e-03  9.8045e-04  9.4617e-04  8.9313e-04  8.3936e-04  7.8789e-04  7.1834e-04  6.5562e-04  5.8815e-04  5.2404e-04  4.5970e-04  4.0153e-04  3.4342e-04  2.9429e-04  2.4598e-04  2.0517e-04  1.6863e-04  1.3556e-04  1.0862e-04  8.4430e-05  6.4990e-05  4.9443e-05  3.7463e-05  2.7664e-05  2.0349e-05  1.4699e-05  1.0618e-05  7.5893e-06  5.4048e-06  3.8227e-06  2.6817e-06  1.8930e-06  1.3086e-06  9.0778e-07  6.1953e-07  4.0874e-07  2.4335e-07
    32  7.4120e-04  7.4452e-04  7.2903e-04  7.0512e-04  6.7869e-04  6.5485e-04  6.1979e-04  5.8471e-04  5.4331e-04  5.0145e-04  4.5563e-04  4.1179e-04  3.6694e-04  3.2633e-04  2.8303e-04  2.4430e-04  2.0995e-04  1.7810e-04  1.4740e-04  1.2165e-04  9.9482e-05  7.9500e-05  6.2996e-05  4.9323e-05  3.7895e-05  2.8975e-05  2.1526e-05  1.6042e-05  1.1725e-05  8.5994e-06  6.2356e-06  4.4719e-06  3.1966e-06  2.2587e-06  1.6005e-06  1.1387e-06  7.8786e-07  5.3917e-07  3.5449e-07  2.1031e-07
    33  5.1320e-04  5.1028e-04  5.0322e-04  4.9043e-04  4.7285e-04  4.5128e-04  4.3182e-04  4.0648e-04  3.7924e-04  3.5015e-04  3.1971e-04  2.8810e-04  2.5759e-04  2.3009e-04  2.0140e-04  1.7429e-04  1.4923e-04  1.2786e-04  1.0666e-04  8.8256e-05  7.2017e-05  5.8330e-05  4.6740e-05  3.6849e-05  2.8401e-05  2.1823e-05  1.6574e-05  1.2513e-05  9.3715e-06  6.8950e-06  5.0418e-06  3.6659e-06  2.6421e-06  1.8993e-06  1.3512e-06  9.6182e-07  6.7548e-07  4.6405e-07  3.0491e-07  1.8198e-07
    34  3.5524e-04  3.5245e-04  3.4650e-04  3.3968e-04  3.3126e-04  3.1247e-04  2.9854e-04  2.8427e-04  2.6317e-04  2.4401e-04  2.2382e-04  2.0325e-04  1.8114e-04  1.6120e-04  1.4188e-04  1.2363e-04  1.0619e-04  9.1548e-05  7.6601e-05  6.3469e-05  5.2187e-05  4.2799e-05  3.4509e-05  2.7459e-05  2.1517e-05  1.6652e-05  1.2720e-05  9.6434e-06  7.2344e-06  5.4526e-06  4.0269e-06  2.9691e-06  2.1653e-06  1.5622e-06  1.1286e-06  7.9920e-07  5.6438e-07  3.9132e-07  2.6241e-07  1.5631e-07
    35  2.4443e-04  2.4400e-04  2.3940e-04  2.3517e-04  2.2910e-04  2.1684e-04  2.0638e-04  1.9484e-04  1.8402e-04  1.7123e-04  1.5716e-04  1.4227e-04  1.2794e-04  1.1348e-04  9.9186e-05  8.7158e-05  7.5906e-05  6.5167e-05  5.5057e-05  4.5901e-05  3.7998e-05  3.1128e-05  2.5111e-05  2.0226e-05  1.5999e-05  1.2473e-05  9.6659e-06  7.3577e-06  5.6265e-06  4.2313e-06  3.1702e-06  2.3536e-06  1.7430e-06  1.2761e-06  9.1779e-07  6.5548e-07  4.6428e-07  3.2295e-07  2.1700e-07  1.3074e-07
    36  1.6863e-04  1.6802e-04  1.6541e-04  1.6036e-04  1.5766e-04  1.5087e-04  1.4313e-04  1.3565e-04  1.2687e-04  1.1860e-04  1.0925e-04  9.9028e-05  8.9765e-05  7.9717e-05  6.9766e-05  6.1480e-05  5.3709e-05  4.6263e-05  3.9130e-05  3.2788e-05  2.7441e-05  2.2567e-05  1.8247e-05  1.4764e-05  1.1834e-05  9.2943e-06  7.3035e-06  5.5965e-06  4.2725e-06  3.2726e-06  2.4699e-06  1.8530e-06  1.3574e-06  1.0049e-06  7.3635e-07  5.3524e-07  3.8052e-07  2.6525e-07  1.7741e-07  1.0699e-07
    37  1.1550e-04  1.1571e-04  1.1379e-04  1.1131e-04  1.0755e-04  1.0363e-04  9.8713e-05  9.3497e-05  8.7864e-05  8.1342e-05  7.5333e-05  6.8507e-05  6.2272e-05  5.5655e-05  4.8726e-05  4.2803e-05  3.7628e-05  3.2265e-05  2.7551e-05  2.3276e-05  1.9469e-05  1.6137e-05  1.3217e-05  1.0669e-05  8.5846e-06  6.8060e-06  5.4203e-06  4.1698e-06  3.1910e-06  2.4487e-06  1.8693e-06  1.4072e-06  1.0492e-06  7.8184e-07  5.7530e-07  4.1669e-07  3.0094e-07  2.1285e-07  1.4314e-07  8.5909e-08
    38  7.8512e-05  7.7594e-05  7.6835e-05  7.5561e-05  7.2243e-05  6.9522e-05  6.7033e-05  6.3358e-05  5.9322e-05  5.5272e-05  5.1005e-05  4.6950e-05  4.2402e-05  3.8221e-05  3.3726e-05  2.9542e-05  2.5955e-05  2.2315e-05  1.9181e-05  1.6284e-05  1.3549e-05  1.1396e-05  9.2872e-06  7.5679e-06  6.1106e-06  4.8982e-06  3.8860e-06  3.0251e-06  2.3351e-06  1.7968e-06  1.3797e-06  1.0486e-06  7.8885e-07  5.8858e-07  4.3314e-07  3.1769e-07  2.2924e-07  1.6250e-07  1.1048e-07  6.6804e-08
    39  5.1382e-05  5.0731e-05  5.0454e-05  4.9027e-05  4.6880e-05  4.5687e-05  4.3385e-05  4.1326e-05  3.8847e-05  3.6431e-05  3.3447e-05  3.0697e-05  2.7840e-05  2.5106e-05  2.2431e-05  1.9674e-05  1.7190e-05  1.4892e-05  1.2764e-05  1.0792e-05  9.1052e-06  7.6384e-06  6.3217e-06  5.1339e-06  4.1897e-06  3.3279e-06  2.6757e-06  2.1226e-06  1.6409e-06  1.2644e-06  9.7382e-07  7.4358e-07  5.6168e-07  4.2021e-07  3.1370e-07  2.2965e-07  1.6624e-07  1.1801e-07  8.0452e-08  4.9281e-08
    40  3.0129e-05  2.9881e-05  2.9627e-05  2.8834e-05  2.7627e-05  2.6834e-05  2.5549e-05  2.4312e-05  2.2907e-05  2.1591e-05  1.9699e-05  1.7962e-05  1.6432e-05  1.4818e-05  1.3409e-05  1.1726e-05  1.0258e-05  8.9093e-06  7.6447e-06  6.4962e-06  5.5090e-06  4.5926e-06  3.8379e-06  3.1347e-06  2.5569e-06  2.0407e-06  1.6318e-06  1.3094e-06  1.0214e-06  7.8434e-07  6.1195e-07  4.6809e-07  3.5481e-07  2.6701e-07  1.9869e-07  1.4627e-07  1.0630e-07  7.5550e-08  5.2285e-08  3.2263e-08
