 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  8.6716e+01  1.0101e+02  1.0895e+02  1.1264e+02  1.1780e+02  1.2066e+02  1.2311e+02  1.2683e+02  1.2550e+02  1.2611e+02  1.2450e+02  1.2443e+02  1.2346e+02  1.2157e+02  1.1896e+02  1.1739e+02  1.1630e+02  1.1395e+02  1.1163e+02  1.1024e+02  1.0722e+02  1.0534e+02  1.0161e+02  9.9176e+01  9.6357e+01  9.4209e+01  9.2764e+01  9.0976e+01  8.8335e+01  8.6922e+01  8.5303e+01  8.4430e+01  8.2870e+01  8.2907e+01  8.1918e+01  8.1160e+01  7.8964e+01  7.7636e+01  7.5228e+01  7.3625e+01
    32  8.5752e+01  9.8492e+01  1.0630e+02  1.1146e+02  1.1484e+02  1.1816e+02  1.2195e+02  1.2337e+02  1.2393e+02  1.2342e+02  1.2299e+02  1.2174e+02  1.2157e+02  1.1893e+02  1.1814e+02  1.1672e+02  1.1562e+02  1.1344e+02  1.1135e+02  1.0954e+02  1.0767e+02  1.0525e+02  1.0189e+02  9.8938e+01  9.6800e+01  9.5030e+01  9.2648e+01  9.1515e+01  8.9134e+01  8.7415e+01  8.6249e+01  8.4506e+01  8.4133e+01  8.3186e+01  8.1552e+01  7.9667e+01  7.8507e+01  7.7414e+01  7.5569e+01  7.2811e+01
    33  8.4362e+01  9.6250e+01  1.0366e+02  1.0899e+02  1.1302e+02  1.1589e+02  1.1948e+02  1.2105e+02  1.2177e+02  1.2186e+02  1.2127e+02  1.1999e+02  1.1940e+02  1.1856e+02  1.1743e+02  1.1626e+02  1.1400e+02  1.1218e+02  1.1074e+02  1.0892e+02  1.0717e+02  1.0515e+02  1.0238e+02  9.9121e+01  9.7207e+01  9.4735e+01  9.3065e+01  9.1031e+01  8.8850e+01  8.7612e+01  8.6362e+01  8.5348e+01  8.4165e+01  8.2780e+01  8.0629e+01  7.9284e+01  7.8825e+01  7.7045e+01  7.5182e+01  7.2263e+01
    34  8.2747e+01  9.4718e+01  1.0170e+02  1.0645e+02  1.1092e+02  1.1260e+02  1.1658e+02  1.1909e+02  1.1940e+02  1.1983e+02  1.1943e+02  1.1898e+02  1.1751e+02  1.1814e+02  1.1663e+02  1.1509e+02  1.1251e+02  1.1079e+02  1.1034e+02  1.0815e+02  1.0629e+02  1.0395e+02  1.0191e+02  9.9601e+01  9.6577e+01  9.5133e+01  9.3242e+01  9.1269e+01  8.9913e+01  8.7984e+01  8.6027e+01  8.4554e+01  8.3250e+01  8.2446e+01  8.0999e+01  8.0048e+01  7.8992e+01  7.7838e+01  7.5247e+01  7.2332e+01
    35  8.1431e+01  9.3215e+01  9.9392e+01  1.0399e+02  1.0913e+02  1.1205e+02  1.1368e+02  1.1642e+02  1.1789e+02  1.1799e+02  1.1707e+02  1.1780e+02  1.1749e+02  1.1571e+02  1.1515e+02  1.1424e+02  1.1110e+02  1.0971e+02  1.0903e+02  1.0797e+02  1.0584e+02  1.0323e+02  1.0216e+02  9.9340e+01  9.6719e+01  9.5047e+01  9.2874e+01  9.1612e+01  8.9462e+01  8.7919e+01  8.5705e+01  8.4004e+01  8.3139e+01  8.2046e+01  8.0939e+01  7.9307e+01  7.8713e+01  7.6863e+01  7.4779e+01  7.1704e+01
    36  8.0329e+01  9.1461e+01  9.7484e+01  1.0234e+02  1.0623e+02  1.1022e+02  1.1134e+02  1.1446e+02  1.1503e+02  1.1602e+02  1.1510e+02  1.1497e+02  1.1527e+02  1.1383e+02  1.1396e+02  1.1253e+02  1.1103e+02  1.0836e+02  1.0724e+02  1.0607e+02  1.0478e+02  1.0331e+02  1.0188e+02  9.8048e+01  9.5380e+01  9.3840e+01  9.2675e+01  9.1169e+01  8.9492e+01  8.7651e+01  8.6075e+01  8.4633e+01  8.3007e+01  8.1846e+01  8.1035e+01  7.8567e+01  7.7126e+01  7.6073e+01  7.4149e+01  7.1656e+01
    37  7.9001e+01  8.9586e+01  9.4736e+01  9.9301e+01  1.0391e+02  1.0622e+02  1.0973e+02  1.1090e+02  1.1217e+02  1.1362e+02  1.1224e+02  1.1273e+02  1.1192e+02  1.1285e+02  1.1088e+02  1.1019e+02  1.0871e+02  1.0687e+02  1.0635e+02  1.0433e+02  1.0361e+02  1.0209e+02  9.9912e+01  9.7575e+01  9.5215e+01  9.3621e+01  9.2274e+01  9.0624e+01  8.8252e+01  8.6886e+01  8.5276e+01  8.3723e+01  8.2380e+01  8.0794e+01  7.9523e+01  7.8800e+01  7.6526e+01  7.5222e+01  7.3314e+01  6.9852e+01
    38  7.6235e+01  8.7511e+01  9.2756e+01  9.6904e+01  1.0048e+02  1.0445e+02  1.0651e+02  1.0888e+02  1.1010e+02  1.1031e+02  1.0945e+02  1.1060e+02  1.1075e+02  1.1039e+02  1.0900e+02  1.0778e+02  1.0677e+02  1.0458e+02  1.0448e+02  1.0286e+02  1.0138e+02  1.0069e+02  9.7884e+01  9.6242e+01  9.3687e+01  9.2356e+01  9.0430e+01  8.8868e+01  8.7276e+01  8.5426e+01  8.4365e+01  8.2622e+01  8.1630e+01  7.9548e+01  7.8160e+01  7.7083e+01  7.5376e+01  7.3953e+01  7.1731e+01  6.8426e+01
    39  7.4804e+01  8.5458e+01  9.0522e+01  9.4277e+01  9.7655e+01  1.0102e+02  1.0272e+02  1.0400e+02  1.0627e+02  1.0687e+02  1.0691e+02  1.0677e+02  1.0670e+02  1.0666e+02  1.0676e+02  1.0417e+02  1.0345e+02  1.0145e+02  1.0071e+02  1.0037e+02  9.8751e+01  9.7039e+01  9.5372e+01  9.3342e+01  9.1426e+01  9.0014e+01  8.7551e+01  8.7120e+01  8.5404e+01  8.2765e+01  8.1357e+01  8.0176e+01  7.9242e+01  7.7387e+01  7.6590e+01  7.4852e+01  7.3063e+01  7.2067e+01  6.8729e+01  6.5423e+01
    40  7.2765e+01  8.2865e+01  8.6595e+01  9.0743e+01  9.3760e+01  9.6538e+01  9.8728e+01  1.0011e+02  1.0074e+02  1.0224e+02  1.0216e+02  1.0364e+02  1.0200e+02  1.0200e+02  1.0208e+02  1.0049e+02  9.8634e+01  9.7675e+01  9.6061e+01  9.5962e+01  9.5342e+01  9.3015e+01  9.1795e+01  9.0069e+01  8.8316e+01  8.5737e+01  8.4518e+01  8.2642e+01  8.0590e+01  7.9540e+01  7.8196e+01  7.6404e+01  7.5172e+01  7.3671e+01  7.2253e+01  7.1653e+01  6.9844e+01  6.7629e+01  6.5181e+01  6.1139e+01
