 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  1.0651e-03  1.0606e-03  1.0365e-03  1.0127e-03  9.8311e-04  9.3727e-04  8.8567e-04  8.3625e-04  7.7614e-04  7.0593e-04  6.4333e-04  5.7557e-04  5.1451e-04  4.5789e-04  4.0106e-04  3.4549e-04  2.9257e-04  2.4434e-04  2.0338e-04  1.6651e-04  1.3425e-04  1.0628e-04  8.3777e-05  6.4228e-05  4.8639e-05  3.6817e-05  2.7269e-05  1.9969e-05  1.4467e-05  1.0466e-05  7.5573e-06  5.4005e-06  3.8148e-06  2.6887e-06  1.8843e-06  1.3144e-06  9.0962e-07  6.1917e-07  4.0699e-07  2.4093e-07
    32  7.3789e-04  7.3448e-04  7.2206e-04  7.0315e-04  6.8442e-04  6.5030e-04  6.1705e-04  5.8163e-04  5.3828e-04  4.9674e-04  4.5258e-04  4.0505e-04  3.6292e-04  3.2239e-04  2.8308e-04  2.4646e-04  2.0968e-04  1.7608e-04  1.4718e-04  1.2161e-04  9.8939e-05  7.9244e-05  6.2614e-05  4.8559e-05  3.7425e-05  2.8494e-05  2.1395e-05  1.5812e-05  1.1643e-05  8.5375e-06  6.1597e-06  4.4613e-06  3.2126e-06  2.2880e-06  1.6053e-06  1.1279e-06  7.8673e-07  5.4145e-07  3.5569e-07  2.1058e-07
    33  5.1246e-04  5.1109e-04  5.0001e-04  4.8580e-04  4.7426e-04  4.5133e-04  4.2867e-04  4.0284e-04  3.7468e-04  3.4564e-04  3.1601e-04  2.8588e-04  2.5665e-04  2.2745e-04  2.0030e-04  1.7542e-04  1.4947e-04  1.2648e-04  1.0625e-04  8.8563e-05  7.2077e-05  5.8090e-05  4.6457e-05  3.6508e-05  2.8279e-05  2.1900e-05  1.6559e-05  1.2372e-05  9.1960e-06  6.8490e-06  5.0137e-06  3.6427e-06  2.6468e-06  1.8998e-06  1.3504e-06  9.5663e-07  6.7511e-07  4.6199e-07  3.0695e-07  1.8298e-07
    34  3.5554e-04  3.5380e-04  3.4596e-04  3.3660e-04  3.2773e-04  3.1226e-04  2.9638e-04  2.7883e-04  2.6035e-04  2.4116e-04  2.2139e-04  2.0029e-04  1.8043e-04  1.6057e-04  1.4175e-04  1.2382e-04  1.0601e-04  9.0445e-05  7.6350e-05  6.3929e-05  5.2263e-05  4.2509e-05  3.4236e-05  2.7084e-05  2.1333e-05  1.6483e-05  1.2701e-05  9.6513e-06  7.2217e-06  5.3763e-06  3.9759e-06  2.9491e-06  2.1433e-06  1.5510e-06  1.1129e-06  7.9730e-07  5.6804e-07  3.9311e-07  2.6078e-07  1.5550e-07
    35  2.4508e-04  2.4518e-04  2.4021e-04  2.3325e-04  2.2769e-04  2.1723e-04  2.0474e-04  1.9458e-04  1.8086e-04  1.6740e-04  1.5432e-04  1.4085e-04  1.2730e-04  1.1329e-04  9.9789e-05  8.7143e-05  7.5575e-05  6.4524e-05  5.4809e-05  4.5893e-05  3.8101e-05  3.1170e-05  2.5227e-05  2.0212e-05  1.5877e-05  1.2501e-05  9.6860e-06  7.4375e-06  5.6262e-06  4.2266e-06  3.1383e-06  2.3323e-06  1.7146e-06  1.2583e-06  9.0992e-07  6.4939e-07  4.6539e-07  3.2544e-07  2.1743e-07  1.2978e-07
    36  1.7005e-04  1.6939e-04  1.6583e-04  1.6179e-04  1.5680e-04  1.5011e-04  1.4227e-04  1.3411e-04  1.2564e-04  1.1603e-04  1.0747e-04  9.8116e-05  8.8356e-05  7.9398e-05  7.0195e-05  6.1609e-05  5.3454e-05  4.5557e-05  3.9059e-05  3.3082e-05  2.7505e-05  2.2692e-05  1.8413e-05  1.4817e-05  1.1753e-05  9.3346e-06  7.2729e-06  5.6460e-06  4.3186e-06  3.2566e-06  2.4330e-06  1.8150e-06  1.3466e-06  9.9601e-07  7.3006e-07  5.2738e-07  3.7627e-07  2.6512e-07  1.7709e-07  1.0679e-07
    37  1.1693e-04  1.1636e-04  1.1388e-04  1.1073e-04  1.0723e-04  1.0326e-04  9.7887e-05  9.2454e-05  8.6162e-05  8.0008e-05  7.3697e-05  6.7743e-05  6.1335e-05  5.5386e-05  4.8999e-05  4.2840e-05  3.7555e-05  3.2207e-05  2.7630e-05  2.3391e-05  1.9578e-05  1.6248e-05  1.3270e-05  1.0744e-05  8.5732e-06  6.8631e-06  5.3770e-06  4.1925e-06  3.2435e-06  2.4861e-06  1.8655e-06  1.3904e-06  1.0380e-06  7.7027e-07  5.7043e-07  4.1528e-07  2.9895e-07  2.1107e-07  1.4319e-07  8.5979e-08
    38  7.8275e-05  7.8551e-05  7.6577e-05  7.4793e-05  7.2668e-05  6.9652e-05  6.6017e-05  6.2834e-05  5.8610e-05  5.4211e-05  5.0259e-05  4.6349e-05  4.2084e-05  3.7589e-05  3.3680e-05  2.9300e-05  2.5757e-05  2.2338e-05  1.9142e-05  1.6228e-05  1.3767e-05  1.1383e-05  9.3881e-06  7.5728e-06  6.1281e-06  4.8791e-06  3.8837e-06  3.0225e-06  2.3609e-06  1.8210e-06  1.3852e-06  1.0470e-06  7.8068e-07  5.8149e-07  4.3032e-07  3.1766e-07  2.2942e-07  1.6129e-07  1.0965e-07  6.6874e-08
    39  5.0898e-05  5.0890e-05  5.0248e-05  4.8795e-05  4.7336e-05  4.5332e-05  4.3341e-05  4.0935e-05  3.8458e-05  3.5780e-05  3.3145e-05  3.0540e-05  2.7569e-05  2.4705e-05  2.2113e-05  1.9604e-05  1.7087e-05  1.4850e-05  1.2733e-05  1.0867e-05  9.1885e-06  7.7328e-06  6.3647e-06  5.1710e-06  4.2024e-06  3.3764e-06  2.6878e-06  2.1117e-06  1.6357e-06  1.2797e-06  9.8011e-07  7.3924e-07  5.5640e-07  4.1780e-07  3.1116e-07  2.3049e-07  1.6704e-07  1.1797e-07  8.0351e-08  4.9008e-08
    40  3.0017e-05  2.9701e-05  2.9418e-05  2.8661e-05  2.7736e-05  2.6805e-05  2.5481e-05  2.4129e-05  2.2701e-05  2.1114e-05  1.9540e-05  1.7979e-05  1.6251e-05  1.4759e-05  1.3135e-05  1.1651e-05  1.0248e-05  8.8106e-06  7.6258e-06  6.5005e-06  5.4906e-06  4.6208e-06  3.8412e-06  3.1433e-06  2.5487e-06  2.0589e-06  1.6469e-06  1.3065e-06  1.0175e-06  7.9784e-07  6.1400e-07  4.6396e-07  3.5131e-07  2.6405e-07  1.9659e-07  1.4585e-07  1.0672e-07  7.5764e-08  5.1770e-08  3.1874e-08
