 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  5.4809e-06  1.2646e-05  1.7654e-05  2.5473e-05  3.3201e-05  3.8197e-05  4.0597e-05  4.3475e-05  4.7314e-05  4.8806e-05  5.0505e-05  4.9345e-05  4.9204e-05  4.7587e-05  4.5922e-05  4.2689e-05  3.9352e-05  3.5229e-05  3.1454e-05  2.7703e-05  2.3561e-05  2.0052e-05  1.6707e-05  1.3581e-05  1.0767e-05  8.4661e-06  6.4883e-06  4.9118e-06  3.6958e-06  2.7300e-06  2.0183e-06  1.4576e-06  1.0432e-06  7.4842e-07  5.3328e-07  3.7977e-07  2.6917e-07  1.9350e-07  1.4254e-07  1.1064e-07
    32  2.0350e-06  5.8501e-06  1.2742e-05  1.7834e-05  2.1282e-05  2.3254e-05  2.6360e-05  2.9156e-05  3.2576e-05  3.4486e-05  3.4543e-05  3.4702e-05  3.3238e-05  3.2424e-05  3.1154e-05  2.9670e-05  2.7567e-05  2.4885e-05  2.1933e-05  1.9361e-05  1.6673e-05  1.4220e-05  1.1936e-05  9.9023e-06  8.0220e-06  6.3033e-06  4.9358e-06  3.7625e-06  2.8637e-06  2.1386e-06  1.5809e-06  1.1703e-06  8.5728e-07  6.1944e-07  4.4268e-07  3.1756e-07  2.2944e-07  1.6722e-07  1.2335e-07  9.5556e-08
    33  3.3933e-07  3.6987e-06  7.8840e-06  1.1715e-05  1.3574e-05  1.6056e-05  1.8121e-05  2.0439e-05  2.2399e-05  2.3524e-05  2.4478e-05  2.4027e-05  2.3634e-05  2.2340e-05  2.1361e-05  2.0171e-05  1.9120e-05  1.7201e-05  1.5161e-05  1.3399e-05  1.1827e-05  9.9910e-06  8.5168e-06  7.0951e-06  5.7540e-06  4.7216e-06  3.6910e-06  2.8422e-06  2.1744e-06  1.6605e-06  1.2590e-06  9.2699e-07  6.8268e-07  5.0266e-07  3.6425e-07  2.6389e-07  1.9178e-07  1.4017e-07  1.0586e-07  8.2923e-08
    34  1.3825e-06  4.0147e-06  5.3618e-06  6.7264e-06  8.8627e-06  1.1626e-05  1.3232e-05  1.4090e-05  1.5061e-05  1.5427e-05  1.5982e-05  1.6559e-05  1.6198e-05  1.5285e-05  1.4576e-05  1.3933e-05  1.3035e-05  1.2037e-05  1.0623e-05  9.5108e-06  8.2884e-06  7.0962e-06  6.1213e-06  5.0653e-06  4.2202e-06  3.3785e-06  2.7262e-06  2.1662e-06  1.6657e-06  1.2626e-06  9.5330e-07  7.3162e-07  5.4139e-07  3.9885e-07  2.9247e-07  2.1485e-07  1.5991e-07  1.1818e-07  8.8466e-08  6.9959e-08
    35  7.4614e-07  2.3275e-06  4.0471e-06  5.5689e-06  6.7784e-06  8.1213e-06  8.6530e-06  1.0005e-05  1.0471e-05  1.1069e-05  1.1343e-05  1.1255e-05  1.0928e-05  1.0724e-05  1.0054e-05  9.7988e-06  8.8805e-06  8.2563e-06  7.4771e-06  6.6923e-06  5.9585e-06  5.1284e-06  4.3358e-06  3.6900e-06  3.0564e-06  2.4966e-06  2.0142e-06  1.6015e-06  1.2521e-06  9.6703e-07  7.3968e-07  5.6372e-07  4.2197e-07  3.1713e-07  2.3516e-07  1.7141e-07  1.2831e-07  9.6023e-08  7.3274e-08  5.8111e-08
    36  5.8795e-07  1.4218e-06  2.7945e-06  3.3937e-06  4.4307e-06  5.7092e-06  6.1956e-06  6.5814e-06  7.1994e-06  7.3881e-06  7.4781e-06  7.6854e-06  7.5500e-06  7.3318e-06  6.9734e-06  6.6061e-06  6.2463e-06  5.6675e-06  5.1910e-06  4.6078e-06  4.0909e-06  3.5961e-06  3.1244e-06  2.6138e-06  2.1803e-06  1.8307e-06  1.4580e-06  1.1842e-06  9.2917e-07  7.2213e-07  5.5781e-07  4.2519e-07  3.2310e-07  2.4520e-07  1.8499e-07  1.3883e-07  1.0174e-07  7.7488e-08  5.9107e-08  4.7704e-08
    37  3.0720e-07  9.5168e-07  1.8114e-06  2.4175e-06  3.0588e-06  3.4826e-06  4.0138e-06  4.6244e-06  4.9220e-06  5.0904e-06  5.2293e-06  5.1222e-06  5.1059e-06  4.9110e-06  4.7727e-06  4.4829e-06  4.1894e-06  3.9332e-06  3.5570e-06  3.2229e-06  2.8542e-06  2.5061e-06  2.1346e-06  1.8369e-06  1.5383e-06  1.2856e-06  1.0387e-06  8.4512e-07  6.7727e-07  5.4139e-07  4.1621e-07  3.1826e-07  2.4607e-07  1.8663e-07  1.4251e-07  1.0713e-07  8.0429e-08  6.0875e-08  4.7405e-08  3.8117e-08
    38  2.4691e-07  7.5637e-07  1.1523e-06  1.5553e-06  1.9381e-06  2.3630e-06  2.7112e-06  2.9720e-06  3.3226e-06  3.4638e-06  3.3937e-06  3.4072e-06  3.4685e-06  3.3388e-06  3.2889e-06  3.0533e-06  2.8772e-06  2.6426e-06  2.4335e-06  2.1956e-06  1.9828e-06  1.7370e-06  1.4824e-06  1.2840e-06  1.0786e-06  8.7659e-07  7.3254e-07  5.9026e-07  4.8317e-07  3.8336e-07  3.0360e-07  2.4085e-07  1.8437e-07  1.3826e-07  1.0554e-07  8.0177e-08  6.0628e-08  4.5986e-08  3.5950e-08  2.9491e-08
    39  1.2906e-07  3.1325e-07  7.3078e-07  9.6573e-07  1.3428e-06  1.5769e-06  1.6914e-06  1.9508e-06  1.9762e-06  2.1097e-06  2.2580e-06  2.2367e-06  2.2598e-06  2.2233e-06  2.1088e-06  2.0597e-06  1.9002e-06  1.7505e-06  1.5941e-06  1.4354e-06  1.2815e-06  1.1520e-06  1.0054e-06  8.6125e-07  7.3602e-07  6.2309e-07  5.0488e-07  4.1639e-07  3.3447e-07  2.6955e-07  2.1408e-07  1.6394e-07  1.2785e-07  9.9293e-08  7.5288e-08  5.8216e-08  4.4283e-08  3.3623e-08  2.6260e-08  2.1410e-08
    40  3.3633e-08  2.6909e-07  4.3712e-07  6.5668e-07  8.3200e-07  9.3910e-07  1.0745e-06  1.1475e-06  1.2552e-06  1.3337e-06  1.3723e-06  1.3391e-06  1.3308e-06  1.3083e-06  1.2591e-06  1.2202e-06  1.1705e-06  1.0436e-06  9.6766e-07  8.7901e-07  7.8381e-07  7.1505e-07  6.2041e-07  5.3812e-07  4.4904e-07  3.8041e-07  3.2299e-07  2.6682e-07  2.1438e-07  1.7261e-07  1.3763e-07  1.0665e-07  8.3610e-08  6.4724e-08  4.8978e-08  3.7845e-08  2.9170e-08  2.2368e-08  1.7452e-08  1.4130e-08
