 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  7.3402e-06  6.7724e-06  6.3726e-06  6.1234e-06  5.8128e-06  5.4756e-06  5.1224e-06  4.7651e-06  4.4461e-06  4.0340e-06  3.7000e-06  3.3112e-06  2.9716e-06  2.6650e-06  2.3598e-06  2.0463e-06  1.7410e-06  1.4689e-06  1.2353e-06  1.0177e-06  8.3199e-07  6.6451e-07  5.3335e-07  4.1388e-07  3.1798e-07  2.4342e-07  1.8169e-07  1.3435e-07  9.8779e-08  7.2040e-08  5.2510e-08  3.7717e-08  2.6892e-08  1.8950e-08  1.3360e-08  9.3632e-09  6.5690e-09  4.5096e-09  3.0112e-09  1.8019e-09
    32  5.1136e-06  4.7494e-06  4.4942e-06  4.2741e-06  4.0985e-06  3.8391e-06  3.5858e-06  3.3605e-06  3.1029e-06  2.8694e-06  2.6189e-06  2.3559e-06  2.1123e-06  1.8971e-06  1.6713e-06  1.4640e-06  1.2514e-06  1.0610e-06  8.9512e-07  7.4564e-07  6.1190e-07  4.9569e-07  3.9807e-07  3.1329e-07  2.4411e-07  1.8757e-07  1.4264e-07  1.0607e-07  7.9143e-08  5.8599e-08  4.2563e-08  3.1144e-08  2.2476e-08  1.6098e-08  1.1408e-08  8.1092e-09  5.6980e-09  3.9491e-09  2.6257e-09  1.5837e-09
    33  3.5805e-06  3.3431e-06  3.1516e-06  2.9862e-06  2.8629e-06  2.6904e-06  2.5167e-06  2.3497e-06  2.1789e-06  2.0093e-06  1.8415e-06  1.6748e-06  1.5073e-06  1.3405e-06  1.1862e-06  1.0440e-06  8.9838e-07  7.6632e-07  6.4795e-07  5.4458e-07  4.4680e-07  3.6355e-07  2.9465e-07  2.3532e-07  1.8406e-07  1.4439e-07  1.1015e-07  8.3213e-08  6.2607e-08  4.6956e-08  3.4622e-08  2.5303e-08  1.8515e-08  1.3400e-08  9.6510e-09  6.8945e-09  4.8797e-09  3.3776e-09  2.2717e-09  1.3813e-09
    34  2.5082e-06  2.3329e-06  2.2015e-06  2.0936e-06  1.9970e-06  1.8884e-06  1.7615e-06  1.6397e-06  1.5290e-06  1.4138e-06  1.3000e-06  1.1784e-06  1.0681e-06  9.4805e-07  8.4234e-07  7.4067e-07  6.4140e-07  5.5143e-07  4.6644e-07  3.9449e-07  3.2531e-07  2.6757e-07  2.1763e-07  1.7416e-07  1.3931e-07  1.0845e-07  8.4411e-08  6.4830e-08  4.8874e-08  3.6782e-08  2.7509e-08  2.0581e-08  1.5074e-08  1.0962e-08  7.9353e-09  5.7187e-09  4.1015e-09  2.8594e-09  1.9292e-09  1.1733e-09
    35  1.7429e-06  1.6297e-06  1.5462e-06  1.4679e-06  1.3987e-06  1.3170e-06  1.2323e-06  1.1573e-06  1.0690e-06  9.8895e-07  9.1529e-07  8.3278e-07  7.5367e-07  6.7584e-07  5.9678e-07  5.2322e-07  4.6012e-07  3.9532e-07  3.3685e-07  2.8344e-07  2.3767e-07  1.9687e-07  1.6017e-07  1.3014e-07  1.0360e-07  8.2289e-08  6.4499e-08  4.9866e-08  3.8173e-08  2.8927e-08  2.1754e-08  1.6330e-08  1.2068e-08  8.9145e-09  6.4905e-09  4.6795e-09  3.3662e-09  2.3821e-09  1.6136e-09  9.8351e-10
    36  1.2176e-06  1.1366e-06  1.0778e-06  1.0263e-06  9.7628e-07  9.1755e-07  8.6526e-07  8.0446e-07  7.5176e-07  6.9129e-07  6.4284e-07  5.8723e-07  5.2811e-07  4.7758e-07  4.2198e-07  3.7271e-07  3.2555e-07  2.8085e-07  2.4204e-07  2.0613e-07  1.7243e-07  1.4327e-07  1.1707e-07  9.6028e-08  7.7231e-08  6.1838e-08  4.8482e-08  3.7946e-08  2.9296e-08  2.2322e-08  1.6829e-08  1.2661e-08  9.4850e-09  7.0651e-09  5.2045e-09  3.8182e-09  2.7495e-09  1.9507e-09  1.3197e-09  8.0955e-10
    37  8.4424e-07  7.8895e-07  7.5084e-07  7.1310e-07  6.7508e-07  6.4295e-07  5.9968e-07  5.6340e-07  5.2207e-07  4.8168e-07  4.4641e-07  4.0945e-07  3.7205e-07  3.3458e-07  2.9862e-07  2.6189e-07  2.3115e-07  1.9993e-07  1.7193e-07  1.4696e-07  1.2343e-07  1.0320e-07  8.5196e-08  6.9798e-08  5.6382e-08  4.5518e-08  3.5922e-08  2.8262e-08  2.2157e-08  1.7116e-08  1.2964e-08  9.7513e-09  7.3391e-09  5.4993e-09  4.1050e-09  3.0021e-09  2.1931e-09  1.5617e-09  1.0732e-09  6.6018e-10
    38  5.7531e-07  5.3886e-07  5.1025e-07  4.8758e-07  4.6522e-07  4.3736e-07  4.1050e-07  3.8644e-07  3.5846e-07  3.3123e-07  3.0829e-07  2.8282e-07  2.5662e-07  2.2959e-07  2.0702e-07  1.8112e-07  1.5997e-07  1.4018e-07  1.2018e-07  1.0268e-07  8.7744e-08  7.2797e-08  6.0894e-08  4.9537e-08  4.0629e-08  3.2581e-08  2.6209e-08  2.0575e-08  1.6218e-08  1.2643e-08  9.6777e-09  7.3920e-09  5.5450e-09  4.1839e-09  3.1236e-09  2.3219e-09  1.6958e-09  1.2036e-09  8.3084e-10  5.1880e-10
    39  3.7766e-07  3.5327e-07  3.3892e-07  3.2250e-07  3.0740e-07  2.8944e-07  2.7443e-07  2.5759e-07  2.3940e-07  2.2211e-07  2.0572e-07  1.8967e-07  1.7127e-07  1.5351e-07  1.3734e-07  1.2326e-07  1.0781e-07  9.4614e-08  8.1423e-08  6.9607e-08  5.9338e-08  5.0375e-08  4.1824e-08  3.4347e-08  2.8204e-08  2.2838e-08  1.8434e-08  1.4518e-08  1.1359e-08  9.0267e-09  6.9732e-09  5.2980e-09  4.0111e-09  3.0478e-09  2.2817e-09  1.7096e-09  1.2541e-09  8.9177e-10  6.2198e-10  3.8882e-10
    40  2.2582e-07  2.0938e-07  2.0287e-07  1.9308e-07  1.8382e-07  1.7507e-07  1.6457e-07  1.5476e-07  1.4515e-07  1.3400e-07  1.2406e-07  1.1333e-07  1.0326e-07  9.3782e-08  8.3429e-08  7.4584e-08  6.6215e-08  5.7210e-08  4.9931e-08  4.2584e-08  3.6086e-08  3.0746e-08  2.5728e-08  2.1255e-08  1.7404e-08  1.4269e-08  1.1496e-08  9.2229e-09  7.2738e-09  5.7409e-09  4.4559e-09  3.4062e-09  2.6002e-09  1.9742e-09  1.4842e-09  1.1057e-09  8.1949e-10  5.9122e-10  4.1150e-10  2.6160e-10
