 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    31  1.8265e-01  1.8454e-01  1.8414e-01  1.8319e-01  1.8314e-01  1.8213e-01  1.8394e-01  1.8263e-01  1.8352e-01  1.8343e-01  1.8248e-01  1.8350e-01  1.8388e-01  1.8323e-01  1.8356e-01  1.8620e-01  1.8778e-01  1.8779e-01  1.8679e-01  1.8816e-01  1.8895e-01  1.8884e-01  1.8918e-01  1.8776e-01  1.8937e-01  1.8846e-01  1.8804e-01  1.8990e-01  1.8987e-01  1.8890e-01  1.8804e-01  1.8841e-01  1.8807e-01  1.8734e-01  1.8761e-01  1.8675e-01  1.8890e-01  1.9319e-01  2.0738e-01  2.5283e-01
    32  1.8351e-01  1.8477e-01  1.8440e-01  1.8325e-01  1.8257e-01  1.8284e-01  1.8307e-01  1.8226e-01  1.8379e-01  1.8254e-01  1.8149e-01  1.8263e-01  1.8500e-01  1.8515e-01  1.8407e-01  1.8424e-01  1.8678e-01  1.8751e-01  1.8755e-01  1.8693e-01  1.8795e-01  1.8842e-01  1.8897e-01  1.8777e-01  1.8806e-01  1.8826e-01  1.8920e-01  1.8992e-01  1.8794e-01  1.8684e-01  1.8803e-01  1.8986e-01  1.8946e-01  1.8892e-01  1.8881e-01  1.8876e-01  1.9047e-01  1.9545e-01  2.0769e-01  2.5343e-01
    33  1.8184e-01  1.8363e-01  1.8446e-01  1.8426e-01  1.8263e-01  1.8178e-01  1.8289e-01  1.8116e-01  1.8259e-01  1.8285e-01  1.8235e-01  1.8244e-01  1.8281e-01  1.8376e-01  1.8386e-01  1.8377e-01  1.8572e-01  1.8833e-01  1.8794e-01  1.8707e-01  1.8703e-01  1.8877e-01  1.8726e-01  1.8680e-01  1.8760e-01  1.8857e-01  1.8974e-01  1.9059e-01  1.8887e-01  1.8624e-01  1.8778e-01  1.8926e-01  1.8950e-01  1.8861e-01  1.9000e-01  1.8938e-01  1.9240e-01  1.9682e-01  2.1015e-01  2.5570e-01
    34  1.8236e-01  1.8298e-01  1.8346e-01  1.8501e-01  1.8280e-01  1.8241e-01  1.8368e-01  1.8355e-01  1.8244e-01  1.8389e-01  1.8287e-01  1.8281e-01  1.8266e-01  1.8348e-01  1.8573e-01  1.8430e-01  1.8430e-01  1.8639e-01  1.8676e-01  1.8670e-01  1.8691e-01  1.8705e-01  1.8721e-01  1.8893e-01  1.8741e-01  1.8726e-01  1.9002e-01  1.9125e-01  1.8907e-01  1.8776e-01  1.8740e-01  1.8872e-01  1.9053e-01  1.8983e-01  1.9048e-01  1.9001e-01  1.9224e-01  1.9797e-01  2.0908e-01  2.5640e-01
    35  1.8259e-01  1.8390e-01  1.8571e-01  1.8607e-01  1.8422e-01  1.8497e-01  1.8619e-01  1.8462e-01  1.8408e-01  1.8397e-01  1.8398e-01  1.8159e-01  1.8338e-01  1.8347e-01  1.8442e-01  1.8444e-01  1.8428e-01  1.8504e-01  1.8579e-01  1.8706e-01  1.8705e-01  1.8753e-01  1.8854e-01  1.8887e-01  1.8870e-01  1.8882e-01  1.9012e-01  1.9035e-01  1.8830e-01  1.8965e-01  1.8956e-01  1.8963e-01  1.9095e-01  1.9038e-01  1.9093e-01  1.9111e-01  1.9416e-01  1.9833e-01  2.1172e-01  2.5928e-01
    36  1.8556e-01  1.8413e-01  1.8647e-01  1.8685e-01  1.8580e-01  1.8453e-01  1.8510e-01  1.8509e-01  1.8495e-01  1.8655e-01  1.8424e-01  1.8219e-01  1.8463e-01  1.8252e-01  1.8370e-01  1.8541e-01  1.8616e-01  1.8700e-01  1.8653e-01  1.8823e-01  1.8809e-01  1.8824e-01  1.8879e-01  1.8873e-01  1.8890e-01  1.9028e-01  1.8982e-01  1.8959e-01  1.9002e-01  1.8982e-01  1.9133e-01  1.9190e-01  1.9277e-01  1.9205e-01  1.9261e-01  1.9224e-01  1.9441e-01  2.0045e-01  2.1477e-01  2.6357e-01
    37  1.8816e-01  1.8673e-01  1.8667e-01  1.8706e-01  1.8765e-01  1.8715e-01  1.8726e-01  1.8803e-01  1.8772e-01  1.8822e-01  1.8736e-01  1.8695e-01  1.8428e-01  1.8457e-01  1.8351e-01  1.8699e-01  1.8668e-01  1.8818e-01  1.8897e-01  1.9045e-01  1.9141e-01  1.8965e-01  1.9232e-01  1.9005e-01  1.9020e-01  1.9103e-01  1.9089e-01  1.9167e-01  1.9228e-01  1.9284e-01  1.9461e-01  1.9438e-01  1.9362e-01  1.9518e-01  1.9407e-01  1.9559e-01  1.9595e-01  2.0200e-01  2.1424e-01  2.6404e-01
    38  1.9324e-01  1.9148e-01  1.9251e-01  1.9092e-01  1.9212e-01  1.9326e-01  1.9210e-01  1.9265e-01  1.9081e-01  1.9174e-01  1.9173e-01  1.9228e-01  1.9007e-01  1.9063e-01  1.8904e-01  1.9159e-01  1.8986e-01  1.9203e-01  1.9357e-01  1.9455e-01  1.9755e-01  1.9766e-01  1.9656e-01  1.9652e-01  1.9600e-01  1.9686e-01  1.9590e-01  1.9806e-01  1.9818e-01  1.9886e-01  1.9893e-01  1.9765e-01  2.0107e-01  1.9958e-01  1.9945e-01  1.9898e-01  2.0267e-01  2.0964e-01  2.2314e-01  2.7285e-01
    39  2.0430e-01  2.0469e-01  2.0454e-01  2.0472e-01  2.0272e-01  2.0458e-01  2.0432e-01  2.0403e-01  2.0317e-01  2.0385e-01  2.0405e-01  2.0406e-01  2.0229e-01  2.0281e-01  2.0128e-01  2.0154e-01  2.0502e-01  2.0613e-01  2.0583e-01  2.0756e-01  2.0914e-01  2.0972e-01  2.0850e-01  2.0894e-01  2.1020e-01  2.1028e-01  2.0826e-01  2.0984e-01  2.1186e-01  2.1112e-01  2.1256e-01  2.1221e-01  2.1262e-01  2.1384e-01  2.1459e-01  2.1394e-01  2.1691e-01  2.2402e-01  2.3788e-01  2.9199e-01
    40  2.4914e-01  2.4750e-01  2.4807e-01  2.4984e-01  2.4805e-01  2.4759e-01  2.4782e-01  2.4688e-01  2.5143e-01  2.5012e-01  2.4935e-01  2.4609e-01  2.4667e-01  2.4809e-01  2.4903e-01  2.4696e-01  2.4631e-01  2.5009e-01  2.5173e-01  2.5365e-01  2.5399e-01  2.5387e-01  2.5814e-01  2.5588e-01  2.5825e-01  2.5801e-01  2.5772e-01  2.5526e-01  2.5908e-01  2.5932e-01  2.6059e-01  2.6103e-01  2.6145e-01  2.6325e-01  2.6351e-01  2.6434e-01  2.6687e-01  2.7437e-01  2.9252e-01  3.5676e-01
